CodeCommune;Code Région;Code Département;Commune;Région;Département;CodePostale;CodePostaleCorrigé;CodePostaleCorrigé;test
1290;84;1;PEROUGES;AUVERGNE RHONE ALPES;AIN;1800;1800;1800;'01800
1291;84;1;PERREX;AUVERGNE RHONE ALPES;AIN;1540;1540;1540;'01540
1293;84;1;PEYRIAT;AUVERGNE RHONE ALPES;AIN;1430;1430;1430;'01430
1294;84;1;PEYRIEU;AUVERGNE RHONE ALPES;AIN;1300;1300;1300;'01300
1295;84;1;PEYZIEUX SUR SAONE;AUVERGNE RHONE ALPES;AIN;1140;1140;1140;'01140
1296;84;1;PIRAJOUX;AUVERGNE RHONE ALPES;AIN;1270;1270;1270;'01270
1297;84;1;PIZAY;AUVERGNE RHONE ALPES;AIN;1120;1120;1120;'01120
1298;84;1;PLAGNE;AUVERGNE RHONE ALPES;AIN;1130;1130;1130;'01130
1299;84;1;PLANTAY;AUVERGNE RHONE ALPES;AIN;1330;1330;1330;'01330
1300;;;POIZAT;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1301;84;1;POLLIAT;AUVERGNE RHONE ALPES;AIN;1310;1310;1310;'01310
1302;84;1;POLLIEU;AUVERGNE RHONE ALPES;AIN;1350;1350;1350;'01350
1303;84;1;PONCIN;AUVERGNE RHONE ALPES;AIN;1450;1450;1450;'01450
1304;84;1;PONT D AIN;AUVERGNE RHONE ALPES;AIN;1160;1160;1160;'01160
1305;84;1;PONT DE VAUX;AUVERGNE RHONE ALPES;AIN;1190;1190;1190;'01190
1306;84;1;PONT DE VEYLE;AUVERGNE RHONE ALPES;AIN;1290;1290;1290;'01290
1307;84;1;PORT;AUVERGNE RHONE ALPES;AIN;1460;1460;1460;'01460
1308;84;1;POUGNY;AUVERGNE RHONE ALPES;AIN;1550;1550;1550;'01550
1309;84;1;POUILLAT;AUVERGNE RHONE ALPES;AIN;1250;1250;1250;'01250
1310;84;1;PREMEYZEL;AUVERGNE RHONE ALPES;AIN;1300;1300;1300;'01300
1311;84;1;PREMILLIEU;AUVERGNE RHONE ALPES;AIN;1110;1110;1110;'01110
1312;;;PRESSIAT;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1313;84;1;PREVESSIN MOENS;AUVERGNE RHONE ALPES;AIN;1280;1280;1280;'01280
1314;84;1;PRIAY;AUVERGNE RHONE ALPES;AIN;1160;1160;1160;'01160
1317;84;1;RAMASSE;AUVERGNE RHONE ALPES;AIN;1250;1250;1250;'01250
1318;84;1;RANCE;AUVERGNE RHONE ALPES;AIN;1390;1390;1390;'01390
1319;84;1;RELEVANT;AUVERGNE RHONE ALPES;AIN;1990;1990;1990;'01990
1320;84;1;REPLONGES;AUVERGNE RHONE ALPES;AIN;1750;1750;1750;'01750
1321;84;1;REVONNAS;AUVERGNE RHONE ALPES;AIN;1250;1250;1250;'01250
1322;84;1;REYRIEUX;AUVERGNE RHONE ALPES;AIN;1600;1600;1600;'01600
1323;84;1;REYSSOUZE;AUVERGNE RHONE ALPES;AIN;1190;1190;1190;'01190
1324;;;RIGNAT;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1325;84;1;RIGNIEUX LE FRANC;AUVERGNE RHONE ALPES;AIN;1800;1800;1800;'01800
1328;84;1;ROMANS;AUVERGNE RHONE ALPES;AIN;1400;1400;1400;'01400
1329;84;1;ROSSILLON;AUVERGNE RHONE ALPES;AIN;1510;1510;1510;'01510
1330;84;1;RUFFIEU;AUVERGNE RHONE ALPES;AIN;1260;1260;1260;'01260
1331;84;1;SAINT ALBAN;AUVERGNE RHONE ALPES;AIN;1450;1450;1450;'01450
1332;84;1;SAINT ANDRE DE BAGE;AUVERGNE RHONE ALPES;AIN;1380;1380;1380;'01380
1333;84;1;SAINT ANDRE DE CORCY;AUVERGNE RHONE ALPES;AIN;1390;1390;1390;'01390
1334;84;1;SAINT ANDRE D HUIRIAT;AUVERGNE RHONE ALPES;AIN;1290;1290;1290;'01290
1335;84;1;SAINT ANDRE LE BOUCHOUX;AUVERGNE RHONE ALPES;AIN;1240;1240;1240;'01240
1336;84;1;SAINT ANDRE SUR VIEUX JONC;AUVERGNE RHONE ALPES;AIN;1960;1960;1960;'01960
1337;84;1;SAINT BENIGNE;AUVERGNE RHONE ALPES;AIN;1190;1190;1190;'01190
1338;84;1;GROSLEE SAINT BENOIT;AUVERGNE RHONE ALPES;AIN;1300;1300;1300;'01300
1338;;;SAINT BENOIT;#N/A;#N/A;1300;1300;1300;'01300
1339;84;1;SAINT BERNARD;AUVERGNE RHONE ALPES;AIN;1600;1600;1600;'01600
1340;;;SAINT BOIS;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1342;84;1;SAINTE CROIX;AUVERGNE RHONE ALPES;AIN;1120;1120;1120;'01120
1343;84;1;SAINT CYR SUR MENTHON;AUVERGNE RHONE ALPES;AIN;1380;1380;1380;'01380
1344;84;1;SAINT DENIS LES BOURG;AUVERGNE RHONE ALPES;AIN;1000;1000;1000;'01000
1345;84;1;SAINT DENIS EN BUGEY;AUVERGNE RHONE ALPES;AIN;1500;1500;1500;'01500
1346;84;1;SAINT DIDIER D AUSSIAT;AUVERGNE RHONE ALPES;AIN;1340;1340;1340;'01340
1347;84;1;SAINT DIDIER DE FORMANS;AUVERGNE RHONE ALPES;AIN;1600;1600;1600;'01600
1348;84;1;SAINT DIDIER SUR CHALARONNE;AUVERGNE RHONE ALPES;AIN;1140;1140;1140;'01140
1349;84;1;SAINT ELOI;AUVERGNE RHONE ALPES;AIN;1800;1800;1800;'01800
1350;84;1;SAINT ETIENNE DU BOIS;AUVERGNE RHONE ALPES;AIN;1370;1370;1370;'01370
1351;84;1;SAINT ETIENNE SUR CHALARONNE;AUVERGNE RHONE ALPES;AIN;1140;1140;1140;'01140
1352;84;1;SAINT ETIENNE SUR REYSSOUZE;AUVERGNE RHONE ALPES;AIN;1190;1190;1190;'01190
1353;84;1;SAINTE EUPHEMIE;AUVERGNE RHONE ALPES;AIN;1600;1600;1600;'01600
1354;84;1;SAINT GENIS POUILLY;AUVERGNE RHONE ALPES;AIN;1630;1630;1630;'01630
1355;84;1;SAINT GENIS SUR MENTHON;AUVERGNE RHONE ALPES;AIN;1380;1380;1380;'01380
1356;84;1;SAINT GEORGES SUR RENON;AUVERGNE RHONE ALPES;AIN;1400;1400;1400;'01400
1357;84;1;SAINT GERMAIN DE JOUX;AUVERGNE RHONE ALPES;AIN;1130;1130;1130;'01130
1358;84;1;SAINT GERMAIN LES PAROISSES;AUVERGNE RHONE ALPES;AIN;1300;1300;1300;'01300
1359;84;1;SAINT GERMAIN SUR RENON;AUVERGNE RHONE ALPES;AIN;1240;1240;1240;'01240
1360;84;1;SAINT JEAN DE GONVILLE;AUVERGNE RHONE ALPES;AIN;1630;1630;1630;'01630
1361;84;1;SAINT JEAN DE NIOST;AUVERGNE RHONE ALPES;AIN;1800;1800;1800;'01800
1362;84;1;SAINT JEAN DE THURIGNEUX;AUVERGNE RHONE ALPES;AIN;1390;1390;1390;'01390
1363;84;1;SAINT JEAN LE VIEUX;AUVERGNE RHONE ALPES;AIN;1640;1640;1640;'01640
1364;84;1;SAINT JEAN SUR REYSSOUZE;AUVERGNE RHONE ALPES;AIN;1560;1560;1560;'01560
1365;84;1;SAINT JEAN SUR VEYLE;AUVERGNE RHONE ALPES;AIN;1290;1290;1290;'01290
1366;84;1;SAINTE JULIE;AUVERGNE RHONE ALPES;AIN;1150;1150;1150;'01150
1367;84;1;SAINT JULIEN SUR REYSSOUZE;AUVERGNE RHONE ALPES;AIN;1560;1560;1560;'01560
1368;84;1;SAINT JULIEN SUR VEYLE;AUVERGNE RHONE ALPES;AIN;1540;1540;1540;'01540
1369;84;1;SAINT JUST;AUVERGNE RHONE ALPES;AIN;1250;1250;1250;'01250
1370;84;1;SAINT LAURENT SUR SAONE;AUVERGNE RHONE ALPES;AIN;1750;1750;1750;'01750
1371;84;1;SAINT MARCEL;AUVERGNE RHONE ALPES;AIN;1390;1390;1390;'01390
1372;84;1;SAINT MARTIN DE BAVEL;AUVERGNE RHONE ALPES;AIN;1510;1510;1510;'01510
1373;84;1;SAINT MARTIN DU FRENE;AUVERGNE RHONE ALPES;AIN;1430;1430;1430;'01430
1374;84;1;SAINT MARTIN DU MONT;AUVERGNE RHONE ALPES;AIN;1160;1160;1160;'01160
1375;84;1;SAINT MARTIN LE CHATEL;AUVERGNE RHONE ALPES;AIN;1310;1310;1310;'01310
1376;84;1;SAINT MAURICE DE BEYNOST;AUVERGNE RHONE ALPES;AIN;1700;1700;1700;'01700
1378;84;1;SAINT MAURICE DE GOURDANS;AUVERGNE RHONE ALPES;AIN;1800;1800;1800;'01800
1379;84;1;SAINT MAURICE DE REMENS;AUVERGNE RHONE ALPES;AIN;1500;1500;1500;'01500
1380;84;1;SAINT NIZIER LE BOUCHOUX;AUVERGNE RHONE ALPES;AIN;1560;1560;1560;'01560
1381;84;1;SAINT NIZIER LE DESERT;AUVERGNE RHONE ALPES;AIN;1320;1320;1320;'01320
1382;84;1;SAINTE OLIVE;AUVERGNE RHONE ALPES;AIN;1330;1330;1330;'01330
1383;84;1;SAINT PAUL DE VARAX;AUVERGNE RHONE ALPES;AIN;1240;1240;1240;'01240
1384;84;1;SAINT RAMBERT EN BUGEY;AUVERGNE RHONE ALPES;AIN;1230;1230;1230;'01230
1385;84;1;SAINT REMY;AUVERGNE RHONE ALPES;AIN;1310;1310;1310;'01310
1386;84;1;SAINT SORLIN EN BUGEY;AUVERGNE RHONE ALPES;AIN;1150;1150;1150;'01150
1387;84;1;SAINT SULPICE;AUVERGNE RHONE ALPES;AIN;1340;1340;1340;'01340
1388;84;1;SAINT TRIVIER DE COURTES;AUVERGNE RHONE ALPES;AIN;1560;1560;1560;'01560
1389;84;1;SAINT TRIVIER SUR MOIGNANS;AUVERGNE RHONE ALPES;AIN;1990;1990;1990;'01990
1390;84;1;SAINT VULBAS;AUVERGNE RHONE ALPES;AIN;1150;1150;1150;'01150
1391;84;1;SALAVRE;AUVERGNE RHONE ALPES;AIN;1270;1270;1270;'01270
1392;84;1;SAMOGNAT;AUVERGNE RHONE ALPES;AIN;1580;1580;1580;'01580
1393;84;1;SANDRANS;AUVERGNE RHONE ALPES;AIN;1400;1400;1400;'01400
1396;84;1;SAULT BRENAZ;AUVERGNE RHONE ALPES;AIN;1150;1150;1150;'01150
1397;84;1;SAUVERNY;AUVERGNE RHONE ALPES;AIN;1220;1220;1220;'01220
1398;84;1;SAVIGNEUX;AUVERGNE RHONE ALPES;AIN;1480;1480;1480;'01480
1399;84;1;SEGNY;AUVERGNE RHONE ALPES;AIN;1170;1170;1170;'01170
1400;84;1;SEILLONNAZ;AUVERGNE RHONE ALPES;AIN;1470;1470;1470;'01470
1401;84;1;SERGY;AUVERGNE RHONE ALPES;AIN;1630;1630;1630;'01630
1402;84;1;SERMOYER;AUVERGNE RHONE ALPES;AIN;1190;1190;1190;'01190
1403;84;1;SERRIERES DE BRIORD;AUVERGNE RHONE ALPES;AIN;1470;1470;1470;'01470
1404;84;1;SERRIERES SUR AIN;AUVERGNE RHONE ALPES;AIN;1450;1450;1450;'01450
1405;84;1;SERVAS;AUVERGNE RHONE ALPES;AIN;1960;1960;1960;'01960
1406;84;1;SERVIGNAT;AUVERGNE RHONE ALPES;AIN;1560;1560;1560;'01560
1407;84;1;SEYSSEL;AUVERGNE RHONE ALPES;AIN;1420;1420;1420;'01420
1408;84;1;SIMANDRE SUR SURAN;AUVERGNE RHONE ALPES;AIN;1250;1250;1250;'01250
1410;84;1;SONTHONNAX LA MONTAGNE;AUVERGNE RHONE ALPES;AIN;1580;1580;1580;'01580
1411;84;1;SOUCLIN;AUVERGNE RHONE ALPES;AIN;1150;1150;1150;'01150
1412;84;1;SULIGNAT;AUVERGNE RHONE ALPES;AIN;1400;1400;1400;'01400
1413;;;SURJOUX;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1414;;;SUTRIEU;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1415;84;1;TALISSIEU;AUVERGNE RHONE ALPES;AIN;1510;1510;1510;'01510
1416;84;1;TENAY;AUVERGNE RHONE ALPES;AIN;1230;1230;1230;'01230
1417;;;THEZILLIEU;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1418;84;1;THIL;AUVERGNE RHONE ALPES;AIN;1120;1120;1120;'01120
1419;84;1;THOIRY;AUVERGNE RHONE ALPES;AIN;1710;1710;1710;'01710
1420;84;1;THOISSEY;AUVERGNE RHONE ALPES;AIN;1140;1140;1140;'01140
1421;84;1;TORCIEU;AUVERGNE RHONE ALPES;AIN;1230;1230;1230;'01230
1422;84;1;TOSSIAT;AUVERGNE RHONE ALPES;AIN;1250;1250;1250;'01250
1423;84;1;TOUSSIEUX;AUVERGNE RHONE ALPES;AIN;1600;1600;1600;'01600
1424;84;1;TRAMOYES;AUVERGNE RHONE ALPES;AIN;1390;1390;1390;'01390
1425;84;1;TRANCLIERE;AUVERGNE RHONE ALPES;AIN;1160;1160;1160;'01160
1426;84;1;VAL REVERMONT;AUVERGNE RHONE ALPES;AIN;1370;1370;1370;'01370
1426;;;TREFFORT;#N/A;#N/A;1370;1370;1370;'01370
1427;84;1;TREVOUX;AUVERGNE RHONE ALPES;AIN;1600;1600;1600;'01600
1428;84;1;VALEINS;AUVERGNE RHONE ALPES;AIN;1140;1140;1140;'01140
1429;84;1;VANDEINS;AUVERGNE RHONE ALPES;AIN;1660;1660;1660;'01660
1430;84;1;VARAMBON;AUVERGNE RHONE ALPES;AIN;1160;1160;1160;'01160
1431;84;1;VAUX EN BUGEY;AUVERGNE RHONE ALPES;AIN;1150;1150;1150;'01150
1432;84;1;VERJON;AUVERGNE RHONE ALPES;AIN;1270;1270;1270;'01270
1433;84;1;VERNOUX;AUVERGNE RHONE ALPES;AIN;1560;1560;1560;'01560
1434;84;1;VERSAILLEUX;AUVERGNE RHONE ALPES;AIN;1330;1330;1330;'01330
1435;84;1;VERSONNEX;AUVERGNE RHONE ALPES;AIN;1210;1210;1210;'01210
1436;84;1;VESANCY;AUVERGNE RHONE ALPES;AIN;1170;1170;1170;'01170
1437;84;1;VESCOURS;AUVERGNE RHONE ALPES;AIN;1560;1560;1560;'01560
1439;84;1;VESINES;AUVERGNE RHONE ALPES;AIN;1570;1570;1570;'01570
1441;84;1;VIEU D IZENAVE;AUVERGNE RHONE ALPES;AIN;1430;1430;1430;'01430
1442;;;VIEU;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
1443;84;1;VILLARS LES DOMBES;AUVERGNE RHONE ALPES;AIN;1330;1330;1330;'01330
1444;84;1;VILLEBOIS;AUVERGNE RHONE ALPES;AIN;1150;1150;1150;'01150
1445;84;1;VILLEMOTIER;AUVERGNE RHONE ALPES;AIN;1270;1270;1270;'01270
1446;84;1;VILLENEUVE;AUVERGNE RHONE ALPES;AIN;1480;1480;1480;'01480
1447;84;1;VILLEREVERSURE;AUVERGNE RHONE ALPES;AIN;1250;1250;1250;'01250
1448;84;1;VILLES;AUVERGNE RHONE ALPES;AIN;1200;1200;1200;'01200
1449;84;1;VILLETTE SUR AIN;AUVERGNE RHONE ALPES;AIN;1320;1320;1320;'01320
1450;84;1;VILLIEU LOYES MOLLON;AUVERGNE RHONE ALPES;AIN;1800;1800;1800;'01800
1451;84;1;VIRIAT;AUVERGNE RHONE ALPES;AIN;1440;1440;1440;'01440
1452;84;1;VIRIEU LE GRAND;AUVERGNE RHONE ALPES;AIN;1510;1510;1510;'01510
1453;84;1;ARVIERE EN VALROMEY;AUVERGNE RHONE ALPES;AIN;1260;1260;1260;'01260
1453;;;VIRIEU LE PETIT;#N/A;#N/A;1260;1260;1260;'01260
1454;84;1;VIRIGNIN;AUVERGNE RHONE ALPES;AIN;1300;1300;1300;'01300
1456;84;1;VONGNES;AUVERGNE RHONE ALPES;AIN;1350;1350;1350;'01350
1457;84;1;VONNAS;AUVERGNE RHONE ALPES;AIN;1540;1540;1540;'01540
2001;32;2;ABBECOURT;HAUTS DE FRANCE;AISNE;2300;2300;2300;'02300
2002;32;2;ACHERY;HAUTS DE FRANCE;AISNE;2800;2800;2800;'02800
2003;32;2;ACY;HAUTS DE FRANCE;AISNE;2200;2200;2200;'02200
2004;32;2;AGNICOURT ET SECHELLES;HAUTS DE FRANCE;AISNE;2340;2340;2340;'02340
2005;32;2;AGUILCOURT;HAUTS DE FRANCE;AISNE;2190;2190;2190;'02190
2006;32;2;AISONVILLE ET BERNOVILLE;HAUTS DE FRANCE;AISNE;2110;2110;2110;'02110
2007;32;2;AIZELLES;HAUTS DE FRANCE;AISNE;2820;2820;2820;'02820
2008;32;2;AIZY JOUY;HAUTS DE FRANCE;AISNE;2370;2370;2370;'02370
2009;32;2;ALAINCOURT;HAUTS DE FRANCE;AISNE;2240;2240;2240;'02240
2010;32;2;ALLEMANT;HAUTS DE FRANCE;AISNE;2320;2320;2320;'02320
2011;32;2;AMBLENY;HAUTS DE FRANCE;AISNE;2290;2290;2290;'02290
2012;32;2;AMBRIEF;HAUTS DE FRANCE;AISNE;2200;2200;2200;'02200
2013;32;2;AMIFONTAINE;HAUTS DE FRANCE;AISNE;2190;2190;2190;'02190
2014;32;2;AMIGNY ROUY;HAUTS DE FRANCE;AISNE;2700;2700;2700;'02700
2015;32;2;ANCIENVILLE;HAUTS DE FRANCE;AISNE;2600;2600;2600;'02600
2016;32;2;ANDELAIN;HAUTS DE FRANCE;AISNE;2800;2800;2800;'02800
2017;32;2;ANGUILCOURT LE SART;HAUTS DE FRANCE;AISNE;2800;2800;2800;'02800
2018;32;2;ANIZY LE GRAND;HAUTS DE FRANCE;AISNE;2320;2320;2320;'02320
2018;;;ANIZY LE CHATEAU;#N/A;#N/A;2320;2320;2320;'02320
2019;32;2;ANNOIS;HAUTS DE FRANCE;AISNE;2480;2480;2480;'02480
2020;32;2;ANY MARTIN RIEUX;HAUTS DE FRANCE;AISNE;2500;2500;2500;'02500
2021;32;2;ARCHON;HAUTS DE FRANCE;AISNE;2360;2360;2360;'02360
2022;32;2;ARCY SAINTE RESTITUE;HAUTS DE FRANCE;AISNE;2130;2130;2130;'02130
2023;32;2;ARMENTIERES SUR OURCQ;HAUTS DE FRANCE;AISNE;2210;2210;2210;'02210
2024;32;2;ARRANCY;HAUTS DE FRANCE;AISNE;2860;2860;2860;'02860
2025;32;2;ARTEMPS;HAUTS DE FRANCE;AISNE;2480;2480;2480;'02480
2026;;;ARTONGES;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
2027;32;2;ASSIS SUR SERRE;HAUTS DE FRANCE;AISNE;2270;2270;2270;'02270
2028;32;2;ATHIES SOUS LAON;HAUTS DE FRANCE;AISNE;2840;2840;2840;'02840
2029;32;2;ATTILLY;HAUTS DE FRANCE;AISNE;2490;2490;2490;'02490
2030;32;2;AUBENCHEUL AUX BOIS;HAUTS DE FRANCE;AISNE;2420;2420;2420;'02420
2031;32;2;AUBENTON;HAUTS DE FRANCE;AISNE;2500;2500;2500;'02500
2032;32;2;AUBIGNY AUX KAISNES;HAUTS DE FRANCE;AISNE;2590;2590;2590;'02590
2033;32;2;AUBIGNY EN LAONNOIS;HAUTS DE FRANCE;AISNE;2820;2820;2820;'02820
2034;32;2;AUDIGNICOURT;HAUTS DE FRANCE;AISNE;2300;2300;2300;'02300
2035;32;2;AUDIGNY;HAUTS DE FRANCE;AISNE;2120;2120;2120;'02120
2036;32;2;AUGY;HAUTS DE FRANCE;AISNE;2220;2220;2220;'02220
2037;32;2;AULNOIS SOUS LAON;HAUTS DE FRANCE;AISNE;2000;2000;2000;'02000
2038;32;2;AUTELS;HAUTS DE FRANCE;AISNE;2360;2360;2360;'02360
2039;32;2;AUTREMENCOURT;HAUTS DE FRANCE;AISNE;2250;2250;2250;'02250
2040;32;2;AUTREPPES;HAUTS DE FRANCE;AISNE;2580;2580;2580;'02580
2041;32;2;AUTREVILLE;HAUTS DE FRANCE;AISNE;2300;2300;2300;'02300
2042;32;2;AZY SUR MARNE;HAUTS DE FRANCE;AISNE;2400;2400;2400;'02400
2043;32;2;BAGNEUX;HAUTS DE FRANCE;AISNE;2290;2290;2290;'02290
2044;32;2;BANCIGNY;HAUTS DE FRANCE;AISNE;2140;2140;2140;'02140
2046;32;2;BARENTON BUGNY;HAUTS DE FRANCE;AISNE;2000;2000;2000;'02000
2047;32;2;BARENTON CEL;HAUTS DE FRANCE;AISNE;2000;2000;2000;'02000
2048;32;2;BARENTON SUR SERRE;HAUTS DE FRANCE;AISNE;2270;2270;2270;'02270
2049;32;2;BARISIS AUX BOIS;HAUTS DE FRANCE;AISNE;2700;2700;2700;'02700
2050;32;2;BARZY EN THIERACHE;HAUTS DE FRANCE;AISNE;2170;2170;2170;'02170
2051;32;2;BARZY SUR MARNE;HAUTS DE FRANCE;AISNE;2850;2850;2850;'02850
2052;32;2;BASSOLES AULERS;HAUTS DE FRANCE;AISNE;2380;2380;2380;'02380
2053;32;2;VALLEES EN CHAMPAGNE;HAUTS DE FRANCE;AISNE;2330;2330;2330;'02330
2053;;;BAULNE EN BRIE;#N/A;#N/A;2330;2330;2330;'02330
2054;32;2;BAZOCHES ET SAINT THIBAUT;HAUTS DE FRANCE;AISNE;2220;2220;2220;'02220
2054;;;BAZOCHES SUR VESLES;#N/A;#N/A;2220;2220;2220;'02220
2055;32;2;BEAUME;HAUTS DE FRANCE;AISNE;2500;2500;2500;'02500
2056;32;2;BEAUMONT EN BEINE;HAUTS DE FRANCE;AISNE;2300;2300;2300;'02300
2057;32;2;BEAUREVOIR;HAUTS DE FRANCE;AISNE;2110;2110;2110;'02110
2058;32;2;BEAURIEUX;HAUTS DE FRANCE;AISNE;2160;2160;2160;'02160
2059;32;2;BEAUTOR;HAUTS DE FRANCE;AISNE;2800;2800;2800;'02800
2060;32;2;BEAUVOIS EN VERMANDOIS;HAUTS DE FRANCE;AISNE;2590;2590;2590;'02590
2061;32;2;BECQUIGNY;HAUTS DE FRANCE;AISNE;2110;2110;2110;'02110
2062;32;2;BELLEAU;HAUTS DE FRANCE;AISNE;2400;2400;2400;'02400
2063;32;2;BELLENGLISE;HAUTS DE FRANCE;AISNE;2420;2420;2420;'02420
2064;32;2;BELLEU;HAUTS DE FRANCE;AISNE;2200;2200;2200;'02200
2065;32;2;BELLICOURT;HAUTS DE FRANCE;AISNE;2420;2420;2420;'02420
2066;32;2;BENAY;HAUTS DE FRANCE;AISNE;2440;2440;2440;'02440
2067;32;2;BERGUES SUR SAMBRE;HAUTS DE FRANCE;AISNE;2450;2450;2450;'02450
2068;32;2;BERLANCOURT;HAUTS DE FRANCE;AISNE;2250;2250;2250;'02250
2069;32;2;BERLISE;HAUTS DE FRANCE;AISNE;2340;2340;2340;'02340
2070;32;2;BERNOT;HAUTS DE FRANCE;AISNE;2120;2120;2120;'02120
2071;32;2;BERNY RIVIERE;HAUTS DE FRANCE;AISNE;2290;2290;2290;'02290
2072;32;2;BERRIEUX;HAUTS DE FRANCE;AISNE;2820;2820;2820;'02820
2073;32;2;BERRY AU BAC;HAUTS DE FRANCE;AISNE;2190;2190;2190;'02190
2074;32;2;BERTAUCOURT EPOURDON;HAUTS DE FRANCE;AISNE;2800;2800;2800;'02800
2075;32;2;BERTHENICOURT;HAUTS DE FRANCE;AISNE;2240;2240;2240;'02240
2076;32;2;BERTRICOURT;HAUTS DE FRANCE;AISNE;2190;2190;2190;'02190
2077;32;2;BERZY LE SEC;HAUTS DE FRANCE;AISNE;2200;2200;2200;'02200
2078;32;2;BESME;HAUTS DE FRANCE;AISNE;2300;2300;2300;'02300
2079;32;2;BESMONT;HAUTS DE FRANCE;AISNE;2500;2500;2500;'02500
2080;32;2;BESNY ET LOIZY;HAUTS DE FRANCE;AISNE;2870;2870;2870;'02870
2081;32;2;BETHANCOURT EN VAUX;HAUTS DE FRANCE;AISNE;2300;2300;2300;'02300
2082;32;2;BEUGNEUX;HAUTS DE FRANCE;AISNE;2210;2210;2210;'02210
2083;32;2;BEUVARDES;HAUTS DE FRANCE;AISNE;2130;2130;2130;'02130
2084;32;2;BEZU LE GUERY;HAUTS DE FRANCE;AISNE;2310;2310;2310;'02310
2085;32;2;BEZU SAINT GERMAIN;HAUTS DE FRANCE;AISNE;2400;2400;2400;'02400
2086;32;2;BICHANCOURT;HAUTS DE FRANCE;AISNE;2300;2300;2300;'02300
2087;32;2;BIEUXY;HAUTS DE FRANCE;AISNE;2290;2290;2290;'02290
2088;32;2;BIEVRES;HAUTS DE FRANCE;AISNE;2860;2860;2860;'02860
2089;32;2;BILLY SUR AISNE;HAUTS DE FRANCE;AISNE;2200;2200;2200;'02200
2090;32;2;BILLY SUR OURCQ;HAUTS DE FRANCE;AISNE;2210;2210;2210;'02210
2091;32;2;BLANZY LES FISMES;HAUTS DE FRANCE;AISNE;2160;2160;2160;'02160
2093;32;2;BLERANCOURT;HAUTS DE FRANCE;AISNE;2300;2300;2300;'02300
2094;32;2;BLESMES;HAUTS DE FRANCE;AISNE;2400;2400;2400;'02400
2095;32;2;BOHAIN EN VERMANDOIS;HAUTS DE FRANCE;AISNE;2110;2110;2110;'02110
2096;32;2;BOIS LES PARGNY;HAUTS DE FRANCE;AISNE;2270;2270;2270;'02270
2097;32;2;BONCOURT;HAUTS DE FRANCE;AISNE;2350;2350;2350;'02350
2098;32;2;BONNEIL;HAUTS DE FRANCE;AISNE;2400;2400;2400;'02400
2099;32;2;BONNESVALYN;HAUTS DE FRANCE;AISNE;2400;2400;2400;'02400
2100;32;2;BONY;HAUTS DE FRANCE;AISNE;2420;2420;2420;'02420
2101;32;2;BOSMONT SUR SERRE;HAUTS DE FRANCE;AISNE;2250;2250;2250;'02250
2102;32;2;BOUCONVILLE VAUCLAIR;HAUTS DE FRANCE;AISNE;2860;2860;2860;'02860
2103;32;2;BOUE;HAUTS DE FRANCE;AISNE;2450;2450;2450;'02450
2104;32;2;BOUFFIGNEREUX;HAUTS DE FRANCE;AISNE;2160;2160;2160;'02160
2105;32;2;BOURESCHES;HAUTS DE FRANCE;AISNE;2400;2400;2400;'02400
2106;32;2;BOURG ET COMIN;HAUTS DE FRANCE;AISNE;2160;2160;2160;'02160
2107;32;2;BOURGUIGNON SOUS COUCY;HAUTS DE FRANCE;AISNE;2300;2300;2300;'02300
2108;32;2;BOURGUIGNON SOUS MONTBAVIN;HAUTS DE FRANCE;AISNE;2000;2000;2000;'02000
2109;32;2;BOUTEILLE;HAUTS DE FRANCE;AISNE;2140;2140;2140;'02140
2110;32;2;BRAINE;HAUTS DE FRANCE;AISNE;2220;2220;2220;'02220
2111;32;2;BRANCOURT EN LAONNOIS;HAUTS DE FRANCE;AISNE;2320;2320;2320;'02320
2112;32;2;BRANCOURT LE GRAND;HAUTS DE FRANCE;AISNE;2110;2110;2110;'02110
2114;32;2;BRASLES;HAUTS DE FRANCE;AISNE;2400;2400;2400;'02400
2115;32;2;BRAYE EN LAONNOIS;HAUTS DE FRANCE;AISNE;2000;2000;2000;'02000
2116;32;2;BRAYE EN THIERACHE;HAUTS DE FRANCE;AISNE;2140;2140;2140;'02140
2117;32;2;BRAY SAINT CHRISTOPHE;HAUTS DE FRANCE;AISNE;2480;2480;2480;'02480
2118;32;2;BRAYE;HAUTS DE FRANCE;AISNE;2880;2880;2880;'02880
2119;32;2;BRECY;HAUTS DE FRANCE;AISNE;2210;2210;2210;'02210
2120;32;2;BRENELLE;HAUTS DE FRANCE;AISNE;2220;2220;2220;'02220
2121;32;2;BRENY;HAUTS DE FRANCE;AISNE;2210;2210;2210;'02210
2122;32;2;BRIE;HAUTS DE FRANCE;AISNE;2870;2870;2870;'02870
2123;32;2;BRISSAY CHOIGNY;HAUTS DE FRANCE;AISNE;2240;2240;2240;'02240
